"(Control, treated etc.)",Delta_AcylCarnitine 12:0,Delta_AcylCarnitine 13:0,Delta_AcylCarnitine 14:0,Delta_AcylCarnitine 14:1,Delta_AcylCarnitine 14:2,Delta_AcylCarnitine 16:0,Delta_AcylCarnitine 16:1,Delta_AcylCarnitine 18:0,Delta_AcylCarnitine 18:1,Delta_AcylCarnitine 18:2,Delta_CE 14:0,Delta_CE 15:0,Delta_CE 16:0,Delta_CE 16:1,Delta_CE 16:2,Delta_CE 17:0,Delta_CE 17:1,Delta_CE 18:0,Delta_CE 18:1,Delta_CE 18:2,Delta_CE 18:3,Delta_CE 20:1,Delta_CE 20:2,Delta_CE 20:3,Delta_CE 20:4,Delta_CE 20:5,Delta_CE 22:1,Delta_CE 22:4,Delta_CE 22:5,Delta_CE 22:6,Delta_CE 24:4,Delta_CE 24:5,Delta_Cer(d16:1_20:0),Delta_Cer(d16:1_22:0),Delta_Cer(d16:1_24:0),Delta_Cer(d16:1_24:1),Delta_Cer(d17:1_20:0),Delta_Cer(d17:1_22:0),Delta_Cer(d17:1_24:0),Delta_Cer(d17:1_24:1),Delta_Cer(d18:1_18:0),Delta_Cer(d18:1_20:0),Delta_Cer(d18:1_22:0),Delta_Cer(d18:1_24:0),Delta_Cer(d18:1_24:1),Delta_Cer(d18:1_26:0),Delta_Cer(d18:2_16:0),Delta_Cer(d18:2_20:0),Delta_Cer(d18:2_22:0),Delta_Cer(d18:2_24:0),Delta_Cer(d18:2_24:1),Delta_Cer(d18:2_26:0),Delta_Cer(d19:1_22:0),Delta_Cer(d19:1_24:0),Delta_Cer(d19:1_24:1),Delta_Cer(d20:1_22:0),Delta_Cer(d20:1_24:0),Delta_Cer(d20:1_24:1),Delta_COH (161),Delta_Desmosterol  18:2,Delta_Desmosterol  20:4,Delta_Desmosterol  20:5,Delta_DG 30:0 -(14:0),Delta_DG 32:0 -(16:0),Delta_DG 32:1 -(16:1),Delta_DG 32:2 -(18:2),Delta_DG 34:1 -(18:1),Delta_DG 34:2 -(16:1),Delta_DG 34:2 -(18:2),Delta_DG 36:1 -(18:1),Delta_DG 36:2 -(18:1),Delta_DG 36:2 -(18:2),Delta_DG 36:3 -(18:2),Delta_DG 36:4 -(18:2),Delta_DG 36:4 -(18:3),Delta_DG 36:4 -(20:4),Delta_DG 38:4 -(20:3),Delta_DG 38:4 -(20:4),Delta_DG 38:5 -(20:4),Delta_DG 38:5 -(22:5),Delta_DG 38:6 -(20:4),Delta_DG 38:6 -(22:6),Delta_dhCer 22:0,Delta_dhCer 24:0,Delta_GM3(d18:1_16:0),Delta_GM3(d18:1_18:0),Delta_GM3(d18:1_22:0),Delta_GM3(d18:1_24:1),Delta_GM3(d18:2_24:1),Delta_Hex1Cer(d16:1_24:0),Delta_Hex1Cer(d18:1_16:0),Delta_Hex1Cer(d18:1_22:0),Delta_Hex1Cer(d18:1_24:1),Delta_Hex1Cer(d18:2_24:0),Delta_Hex2Cer(d16:1_16:0),Delta_Hex2Cer(d18:1_16:0),Delta_Hex2Cer(d18:1_18:0),Delta_Hex2Cer(d18:1_22:0),Delta_Hex2Cer(d18:1_24:0),Delta_Hex2Cer(d18:1_24:1),Delta_Hex3Cer(d18:1_16:0),Delta_Hex3Cer(d18:1_24:0),Delta_LPC 14:0,Delta_LPC 15:0,Delta_LPC 16:0,Delta_LPC 16:1,Delta_LPC 17:0,Delta_LPC 17:1,Delta_LPC 18:0,Delta_LPC 18:1,Delta_LPC 18:2,Delta_LPC 18:3,Delta_LPC 18:3(104),Delta_LPC 19:0,Delta_LPC 19:1,Delta_LPC 20:0,Delta_LPC 20:2,Delta_LPC 20:3,Delta_LPC 20:4,Delta_LPC 20:5,Delta_LPC 22:4,Delta_LPC 22:5(104),Delta_LPC 22:5,Delta_LPC 22:6,Delta_LPC(O-16:0),Delta_LPC(O-18:0),Delta_LPC(O-18:1),Delta_LPC(O-20:0),Delta_LPC(O-22:0),Delta_LPC(O-22:1),Delta_LPC(O-24:1),Delta_LPC(P-16:0),Delta_LPC(P-18:0),Delta_LPC(P-18:1),Delta_LPC(P-20:0),Delta_LPE 16:0,Delta_LPE 18:0,Delta_LPE 18:1,Delta_LPE 20:4,Delta_LPE 22:6,Delta_LPE(P-16:0),Delta_LPE(P-18:0),Delta_LPE(P-18:1),Delta_LPE(P-20:0),Delta_LPI 18:0,Delta_LPI 18:1,Delta_LPI 18:2,Delta_LPI 20:4,Delta_oxCE 18:2 +O NH4,Delta_PC 28:0,Delta_PC 30:0,Delta_PC 31:1,Delta_PC 32:0,Delta_PC 32:1,Delta_PC 32:2,Delta_PC 33:1,Delta_PC 33:2,Delta_PC 34:0,Delta_PC 34:1,Delta_PC 34:2,Delta_PC 34:3,Delta_PC 34:5,Delta_PC 35:2,Delta_PC 35:3,Delta_PC 35:4,Delta_PC 35:5,Delta_PC 36:0,Delta_PC 36:1,Delta_PC 36:2,Delta_PC 36:3,Delta_PC 36:4,Delta_PC 36:5,Delta_PC 36:6,Delta_PC 37:6,Delta_PC 38:2,Delta_PC 38:3,Delta_PC 38:4,Delta_PC 38:5,Delta_PC 38:6,Delta_PC 38:7,Delta_PC 39:5,Delta_PC 39:6,Delta_PC 40:4,Delta_PC 40:7,Delta_PC 40:8,Delta_PC(O-32:1),Delta_PC(O-32:2),Delta_PC(O-34:1),Delta_PC(O-34:2),Delta_PC(O-35:4),Delta_PC(O-36:2),Delta_PC(O-36:3),Delta_PC(O-36:4),Delta_PC(O-38:4),Delta_PC(O-38:5),Delta_PC(O-40:6),Delta_PC(O-40:7),Delta_PC(P-30:0),Delta_PC(P-32:0),Delta_PC(P-32:1),Delta_PC(P-34:0),Delta_PC(P-34:1),Delta_PC(P-34:2),Delta_PC(P-35:2),Delta_PC(P-36:2),Delta_PC(P-36:3),Delta_PC(P-36:4),Delta_PC(P-36:5),Delta_PC(P-37:4),Delta_PC(P-38:4),Delta_PC(P-40:4),Delta_PC(P-40:6),Delta_PC(P-40:7),Delta_PE 34:1,Delta_PE 34:2,Delta_PE 34:3,Delta_PE 36:1,Delta_PE 36:2,Delta_PE 36:4,Delta_PE 36:5,Delta_PE 38:3,Delta_PE 38:5,Delta_PE 38:6,Delta_PE 40:5,Delta_PE 40:6,Delta_PE 40:7,Delta_PE(O-34:2),Delta_PE(O-36:4),Delta_PE(O-38:4),Delta_PE(O-38:5),Delta_PE(O-38:6),Delta_PE(O-40:7),Delta_PE(P-16:0_18:1),Delta_PE(P-16:0_18:2),Delta_PE(P-16:0_20:3),Delta_PE(P-16:0_20:4),Delta_PE(P-16:0_20:5),Delta_PE(P-16:0_22:4),Delta_PE(P-16:0_22:5),Delta_PE(P-16:0_22:6),Delta_PE(P-17:0_20:4),Delta_PE(P-17:0_22:6),Delta_PE(P-18:0_18:1),Delta_PE(P-18:0_18:2),Delta_PE(P-18:0_20:4),Delta_PE(P-18:0_20:5),Delta_PE(P-18:0_22:4),Delta_PE(P-18:0_22:5),Delta_PE(P-18:0_22:6),Delta_PE(P-18:1_18:1),Delta_PE(P-18:1_18:2),Delta_PE(P-18:1_20:3),Delta_PE(P-18:1_20:4),Delta_PE(P-18:1_20:5),Delta_PE(P-18:1_22:5),Delta_PE(P-18:1_22:6),Delta_PE(P-19:0_20:4),Delta_PE(P-20:0_18:1),Delta_PE(P-20:0_18:2),Delta_PE(P-20:0_20:4),Delta_PE(P-20:0_22:6),Delta_PG 36:2,Delta_PI 32:1,Delta_PI 36:1,Delta_PI 36:2,Delta_PI 36:3,Delta_PI 36:4,Delta_PI 37:4,Delta_PI 38:2,Delta_PI 38:3,Delta_PI 38:4,Delta_PI 38:5,Delta_PI 38:6,Delta_PI 40:5,Delta_PI 40:6,Delta_PS 36:1,Delta_PS 36:2,Delta_SM 31:1,Delta_SM 32:0,Delta_SM 32:1,Delta_SM 32:2,Delta_SM 33:1,Delta_SM 34:0,Delta_SM 34:1,Delta_SM 34:2,Delta_SM 35:1,Delta_SM 35:2,Delta_SM 36:2,Delta_SM 36:3,Delta_SM 37:1,Delta_SM 38:1,Delta_SM 38:2,Delta_SM 39:1,Delta_SM 40:0,Delta_SM 40:1,Delta_SM 40:2,Delta_SM 40:3,Delta_SM 41:0,Delta_SM 41:1,Delta_SM 42:1,Delta_SM 42:2,Delta_SM 43:1,Delta_SM 43:2,Delta_SM 44:1,Delta_SM 44:2,Delta_SM 44:3,Delta_TG 14:0_16:0_18:2,Delta_TG 14:0_16:1_18:1,Delta_TG 14:0_16:1_18:2,Delta_TG 14:0_18:0_18:1,Delta_TG 14:0_18:2_18:2,Delta_TG 14:1_16:0_18:1,Delta_TG 14:1_16:1_18:0,Delta_TG 14:1_18:1_18:1,Delta_TG 15:0_18:1_16:0,Delta_TG 15:0_18:1_18:1,Delta_TG 16:0_16:0_16:0,Delta_TG 16:0_16:0_18:0,Delta_TG 16:0_16:0_18:1,Delta_TG 16:0_16:0_18:2,Delta_TG 16:0_16:1_18:1,Delta_TG 16:0_18:0_18:1,Delta_TG 16:0_18:1_18:1,Delta_TG 16:0_18:1_18:2,Delta_TG 16:0_18:2_18:2,Delta_TG 16:1_16:1_16:1,Delta_TG 16:1_16:1_18:0,Delta_TG 16:1_16:1_18:1,Delta_TG 16:1_18:1_18:1,Delta_TG 16:1_18:1_18:2,Delta_TG 17:0_16:0_16:1,Delta_TG 17:0_18:1_14:0,Delta_TG 17:0_18:1_16:0,Delta_TG 17:0_18:1_16:1,Delta_TG 17:0_18:1_18:1,Delta_TG 17:0_18:2_16:0,Delta_TG 18:0_18:0_18:0,Delta_TG 18:0_18:0_18:1,Delta_TG 18:0_18:1_18:1,Delta_TG 18:0_18:2_18:2,Delta_TG 18:1_14:0_16:0,Delta_TG 18:1_18:1_18:1,Delta_TG 18:1_18:1_18:2,Delta_TG 18:1_18:1_20:4,Delta_TG 18:1_18:1_22:6,Delta_TG 18:1_18:2_18:2,Delta_TG 18:2_18:2_18:2,Delta_TG 18:2_18:2_20:4,Delta_TG(O-50:1),Delta_TG(O-52:2),Delta_Ubiquinone,Delta_(S)-3-Hydroxyisobutyric acid_HMDB0000023,"Delta_1,2,3-Trihydroxybenzene_HMDB0013674","Delta_1,5-Anhydrosorbitol_HMDB0002712",Delta_1-Hexadecanol_HMDB0003424,Delta_2-Hydroxy-3-methylbutyric acid_HMDB0000407,Delta_2-Hydroxybutyric acid_HMDB0000008,Delta_2-Ketobutyric acid_HMDB0000005,Delta_2-Phosphoglyceric acid_HMDB0000362,Delta_3-aminoglutaric acid_1,Delta_3-Aminoisobutanoic acid_HMDB0003911,Delta_3-Dehydroquinate_HMDB0012710,Delta_3-Hydroxybutyric acid_HMDB0000357,Delta_3-Hydroxyisovaleric acid_HMDB0000754,Delta_3-Methyl-2-oxovaleric acid_HMDB0000491,Delta_3-Phosphoglyceric acid_HMDB0000807,Delta_3-Sulfinoalanine_HMDB0000996,Delta_4-Hydroxybenzoic acid_HMDB0000500,Delta_4-Hydroxyproline_HMDB0000725,Delta_Acetoacetic acid_HMDB0000060,Delta_Acetylglycine_HMDB0000532,Delta_Adipic acid_HMDB0000448,Delta_Allantoin_HMDB0000462,Delta_Alpha-Hydroxyisobutyric acid_HMDB0000729,Delta_Alpha-ketoisovaleric acid_HMDB0000019,Delta_Arachidonic acid_HMDB0001043,Delta_Ascorbic acid_HMDB0000044,Delta_Azelaic acid_HMDB0000784,Delta_Benzoic acid_HMDB0001870,Delta_Beta-Alanine_HMDB0000056,Delta_Capric acid_HMDB0000511,Delta_Caproic acid_HMDB0000535,Delta_Caprylic acid_HMDB0000482,Delta_Cholesterol_HMDB0000067,Delta_cis-Aconitic acid_HMDB0000072,Delta_Citramalic acid_HMDB0000426,Delta_Citric acid_HMDB0000094,Delta_Creatinine_HMDB0000562,Delta_D-Arabinose_HMDB0029942,Delta_D-Arabitol_HMDB0000568,Delta_D-Fructose_HMDB0000660,Delta_D-Glucose_HMDB0000122,Delta_D-Glucuronic acid_HMDB0000127...416,Delta_D-Glucuronic acid_HMDB0000127...417,Delta_Dihydrouracil_HMDB0000076,Delta_Dihydroxyacetone phosphate_HMDB0001473,Delta_Dimethylglycine_HMDB0000092,Delta_DL-2-Aminooctanoic acid_HMDB0000991,Delta_D-Maltose_HMDB0000163,Delta_D-Mannose_HMDB0000169,Delta_Dodecanoic acid_HMDB0000638,Delta_Dopamine_HMDB0000073,Delta_D-Ribose_HMDB0000283,Delta_D-Tagatose_HMDB0003418,Delta_D-Threitol_HMDB0004136,Delta_D-Xylose_HMDB0000098,Delta_Eicosapentaenoic acid_HMDB0001999,Delta_Elaidic acid_HMDB0000573,Delta_Erythritol_HMDB0002994,Delta_Ethanolamine_HMDB0000149,Delta_Fumaric acid_HMDB0000134,Delta_Galacturonic acid_HMDB0002545,Delta_Gamma-Aminobutyric acid_HMDB0000112,Delta_Glucaric acid_HMDB0000663,Delta_Gluconic acid_HMDB0000625,Delta_Glutaric acid_HMDB0000661,Delta_Glyceric acid_HMDB0000139,Delta_Glycerol 3-phosphate_HMDB0000126,Delta_Glycerol_HMDB0000131,Delta_Glycine_HMDB0000123,Delta_Glycolic acid_HMDB0000115,Delta_Glycyl-glycine_HMDB0011733,Delta_Glyoxylic acid_HMDB0000119,Delta_Heptadecanoic acid_HMDB0002259,Delta_Hippuric acid_HMDB0000714,Delta_Hydroxylamine_HMDB0003338,Delta_Hydroxyphenyllactic acid_HMDB0000755,Delta_Hydroxypropionic acid_HMDB0000700,Delta_Hypotaurine_HMDB0000965,Delta_Hypoxanthine_HMDB0000157,Delta_Indoleacetic acid_HMDB0000197,Delta_Isobutyrylglycine_HMDB0000730,Delta_Isocitric acid_HMDB0000193,Delta_Itaconic acid_HMDB0002092,Delta_Ketoleucine_HMDB0000695,Delta_L-2-Hydroxyglutaric acid_HMDB0000694,Delta_L-Alanine_HMDB0000161,Delta_L-Arginine_HMDB0000517,Delta_L-Asparagine_HMDB0000168,Delta_L-Aspartic acid_HMDB0000191,Delta_L-Cysteine_HMDB0000574,Delta_L-Cystine_HMDB0000192,Delta_Levoglucosan_HMDB0000640,Delta_L-Glutamic acid_HMDB0000148,Delta_L-Glutamine_HMDB0000641,Delta_L-Histidine_HMDB0000177,Delta_Linoleic acid_HMDB0000673,Delta_L-Isoleucine_HMDB0000172,Delta_L-Kynurenine_HMDB0000684,Delta_L-Lactic acid_HMDB0000190,Delta_L-Leucine_HMDB0000687,Delta_L-Lysine_HMDB0000182,Delta_L-Methionine_HMDB0000696,Delta_L-Phenylalanine_HMDB0000159,Delta_L-Proline_HMDB0000162,Delta_L-Serine_HMDB0000187,Delta_L-Threonine_HMDB0000167,Delta_L-Tryptophan_HMDB0000929,Delta_L-Tyrosine_HMDB0000158,Delta_L-Valine_HMDB0000883,Delta_Lyxose_HMDB0003402_1,Delta_Maleic acid_HMDB0000176,Delta_Malic acid_HMDB0000744,Delta_Malonic acid_HMDB0000691,Delta_Mannitol_HMDB0000765,Delta_Methylsuccinic acid_HMDB0001844,Delta_MG(18:0e/0:0/0:0)_HMDB0011143,Delta_myo-Inositol_HMDB0000211,Delta_Myristic acid_HMDB0000806,Delta_N-Acetylglutamine_HMDB0006029,Delta_N-Acetylneuraminic acid_HMDB00230,Delta_N-Formyl-L-Methionine_HMDB0001015,Delta_Nicotinic acid_HMDB0001488,Delta_Octadecanol_HMDB0002350,Delta_Oleic acid_HMDB0000207,Delta_O-Phosphoethanolamine_HMDB0000224,Delta_Ornithine_HMDB0000214,Delta_Oxalic acid_HMDB0002329,Delta_Oxoglutaric acid_HMDB0000208,Delta_Palmitic acid_HMDB0000220,Delta_Palmitoleic acid_HMDB0003229,Delta_Pantothenic acid_HMDB0000210,Delta_Pelargonic acid_HMDB0000847,Delta_Phenylacetic acid_HMDB0000209,Delta_Phenyllactic acid_HMDB0000779,Delta_Phosphoric acid_HMDB0002142,Delta_p-Hydroxyphenylacetic acid_HMDB0000020,Delta_Pimelic acid_HMDB0000857,Delta_Psicose_1,Delta_Putrescine_HMDB0001414,Delta_Pyrocatechol_HMDB0000957,Delta_Pyroglutamic acid_HMDB0000267,Delta_Pyruvic acid_HMDB0000243,Delta_Quinolinic acid_HMDB0000232,Delta_Ribitol_HMDB0000508,Delta_Ribonic acid_HMDB0000867,Delta_Sorbitol_HMDB0000247,Delta_Spermidine_HMDB0001257,Delta_Stearic acid_HMDB0000827,Delta_Stigmasterol_HMDB0000937,Delta_Suberic acid_HMDB0000893,Delta_Succinic acid_HMDB0000254,Delta_Sucrose_HMDB0000258,Delta_Sumiki's acid_HMDB0002432,Delta_Taurine_HMDB0000251,Delta_Threonic acid_HMDB0000943,Delta_Trehalose_HMDB0000975,Delta_Triethanolamine_HMDB0032538,Delta_Tryptamine_HMDB0000303,Delta_Uracil_HMDB0000300,Delta_Uric acid_HMDB0000289,Delta_Vanillic acid_HMDB0000484,Delta_Xanthine_HMDB0000292
HC,1400.281109,363.1905345,112.6185871,1194.329345,808.1411545,-217.2624073,47.81092157,9.049024255,430.8712234,322.3894013,-22.39947497,-15.87240091,-2052.403779,-1298.142693,-9.306324003,53.72743343,-229.0820516,-50.04413606,17936.43773,54983.40518,-6456.714959,237.4014913,-86.20678403,-6080.890894,-11714.75595,-18765.59859,52.73908259,113.5547362,-1115.744946,-6839.618535,105.8485251,41.23823061,-102.2190243,-222.6427991,-133.7761919,-32.68928291,-25.38497889,-160.6073771,-404.5750684,-190.4704468,-358.6274505,-583.1935491,-1779.604792,-5978.089147,-1554.018058,22.14855816,-70.06541761,-102.9675007,-693.4277164,-1261.062363,-480.7065046,14.50296912,-18.02406109,-17.80440356,-0.696692346,-10.08830316,-2.457035443,-13.40478408,2861.789474,-36.57894737,-135.8947368,-35.42105263,-208.5789474,-1628.105263,-3213.578947,-565.6315789,-13921.15789,-3714.789474,-11240.36842,-2186.263158,-21174.05263,-724.8421053,-583.9473684,-1157,1096.263158,-1895.263158,-590.7894737,-299.6842105,-3071.157895,-763.3157895,-848.0526316,-647.7368421,-65.21052632,-61.21052632,165.4736842,86.26315789,146.1578947,35.10526316,32.68421053,74.73684211,49.52631579,432.1052632,928.3684211,199.1578947,-1.315789474,1067.947368,86.05263158,-139.3157895,-126.7368421,1193.421053,163.1578947,113.8421053,-271.1685674,-325.4930076,56579.42941,-1266.740258,1516.234255,-420.3927219,16170.15155,45478.2222,142664.9585,-141.0800461,-180.6376467,-12883.83513,-9.313990612,613.604658,-675.8233895,-25202.22901,-42872.32931,-1614.791626,-314.9542558,-3101.655127,-3178.035375,-11966.93607,-109.3497475,1239.657968,4851.152053,-8481.675368,291.3119093,355.1427321,536.5072932,60.02671821,2269.443076,17.18161036,179.0570124,-234.6842105,-756.0526316,-2452.368421,-705.7368421,-425.5789474,-225.1578947,-142.9473684,-16.36842105,-8.263157895,-93,-24.52631579,-35.84210526,-369.4736842,475.8421053,-220.3157895,-13.52631579,-137.1052632,-4823,-37592.63158,-1225.368421,-3851.105263,2174.473684,1605.894737,36165.78947,382717.1579,-6073.052632,-173.7368421,3236.631579,2739.368421,-2798.578947,-182.8947368,-6190.473684,1634.947368,409717,283480.6842,494287.5789,12500.84211,-583.7368421,-1219.947368,-4132.736842,-20126.73684,-284306,-55915.10526,-221486.2632,300.8947368,283.4210526,-4486.684211,-5951.526316,-497.3157895,391,2797.842105,-106.8421053,-168.4736842,4823,-885.4736842,4814.631579,2589.263158,-2760.210526,3206.210526,13599.68421,-4382.421053,-5728.473684,-2945.157895,2825.052632,-20.63157895,-95.68421053,2204.789474,-2607.210526,-26575.52632,57.73684211,-7259.315789,-2243,-1537.947368,9773.842105,13298.52632,977.7894737,-2096.263158,4596,-1142.784325,154.5929688,-88.12685979,168.7252176,2848.064404,2073.966646,-130.8859093,-1909.210758,-569.3986282,807.2519575,-1511.541556,-4921.252923,-274.9455364,-221.2280005,-2111.886634,-482.7743496,-618.1254443,65.84145221,-63.18760203,-443.8865952,-1144.051129,-1300.760375,-15053.55855,-1413.799692,-164.7207732,-2775.073366,-4462.339975,-1950.792994,-385.8403645,-433.3684336,-98.86994389,-19289.09579,-1047.617857,-1254.615009,-890.8357149,-3290.416786,68.86433006,596.1667821,-250.7069615,-6703.635639,-539.3246756,-152.5569703,-989.6983931,-171.0674499,-56.49616531,257.789315,-1261.579285,-110.114129,113.546066,-428.7282586,263.5964854,4524.097745,756.724085,-2332.547509,-194.2077039,-207.3877941,-2045.837368,-27941.48052,3.615679308,2.317840607,-265.7926684,-744.0116556,-7433.731939,-404.8584519,-594.2469813,-371.4653348,-14181.97927,-3101.766154,-2271.750226,1857.988987,166677.4861,-15971.52862,-388.1451688,-320.765043,-4910.891567,-604.6866792,636.7051425,193811.4973,-8963.140223,628.1513118,3275.112458,121234.3774,145649.9458,-166125.8611,206.0951809,4185.130219,-13686.44991,-43140.25616,3262.820925,6385.460743,961.8372921,33.72576889,1026.258034,2964.996209,-42638.50878,-18349.31445,-1.299865762,5274.065888,797.0977678,-4339.792426,6466.496236,401.0449127,-744.0084416,-7437.803825,-3124.560407,-8512.582819,6.042538748,5379.966297,-2434.369733,-12441.55925,-4378.630333,13670.61799,-291.3410029,135.8137045,-15096.0335,-1903.545023,13193.24712,-438.5182759,886.2381541,-581.8085349,-3568.989628,-828.9093983,-4207.596332,-177.3028729,443.2829013,220.2030826,2616.631681,15656.76584,73420.76127,13823.08351,291.8466157,977.7988557,55488.87185,19038.83416,-359.7399453,-431.0893224,-3382.285859,-906.3901798,-74901.47368,-338.5263158,-2810.105263,-1594.315789,-6114.105263,169618.0526,1182.947368,-71.52631579,-11895.47368,-1335.789474,-369.4210526,405601.6842,-15812.36842,-14967.31579,-1457.684211,32.84210526,-786.2105263,-17920.68421,-4545.421053,2673.105263,-1022.947368,27.15789474,-4397.578947,-3459.473684,-1407.105263,-290.1052632,285.7368421,364295.8421,-2076.578947,-22718.78947,-12452.36842,-28122.63158,-3787.315789,-1663.631579,-1096.736842,-79038.15789,1073.684211,1225.473684,-1393,-377301.4211,-698732.2105,-1945.842105,-3235.210526,-1661.842105,-123.8421053,-565.2105263,-1148.421053,1703.473684,57821.26316,-22086.21053,-25338.94737,-269.6315789,-429.2631579,-2870.157895,-3486.105263,6074.947368,4176.842105,-1912.947368,-30717.10526,517.4736842,-1321.631579,196.8421053,-703.8421053,599.4210526,-1634.105263,-98811.68421,-420.2631579,-71640.36842,-284853.5789,-16138.36842,-582.7894737,36059.42105,940.3157895,-2786.315789,-737578.7368,-4133.263158,-8498.789474,-4588.789474,-11460.42105,-8510.631579,-729.3684211,-6181.894737,28.47368421,-51183.47368,-703.4736842,-138646.3158,-18663,-38514.94737,-144318.3684,-120893.2632,-1061.894737,2193.157895,-231627.0526,1891.526316,-77861.52632,28864.73684,-1697573.789,-991.2105263,-375383,-789985.3158,-187072.3684,-21823.31579,-463748.2105,-288426.7895,-698781.0526,-422364.1579,-163624.5263,-1746306.421,-1361027.737,-2104.157895,-190.8947368,-2349.210526,-1210.578947,28124.31579,-420.3157895,92.47368421,-96985.73684,-6772.157895,-78280.05263,446.2105263,684.5263158,834.0526316,-799.8421053,86021.89474,-4719.684211,-554146.6316,-8912.421053,-14765.15789,228570.6316,2359.631579,-439.3684211,-3804.105263,-1624.157895,-2750.315789,-897017.6316,-401.2105263,-115.5263158,-6433.368421,-1665,-237.9473684,-108813.5263,-188555.3684,-454.7894737,-222.3157895,-2010.684211,-51956.68421,-1203.789474,88267.78947,41474.26316,-26.47368421,-33912.21053,45952.36842,-1648.315789,-16151.10526,-113920.6842,2027.526316,-4037.736842,416.2105263,-1471,-297531,-2312,-1269.894737
